CURR.AGE,NOCOMP,MI.NONFATAL,MI.FATAL,MI.SUB,IHD.NONFATAL,IHD.FATAL,IHD.SUB,STROKE.NONFATAL,STROKE.FATAL,STROKE.SUB,CHF.NONFATAL,CHF.FATAL,CHF.SUB,AMP.NONFATAL,AMP.FATAL,AMP.SUB,BLIND.NONFATAL,BLIND.FATAL,BLIND.SUB,ULCER.NONFATAL,ULCER.FATAL,ULCER.SUB,RENAL.FATAL,RENAL.NONFATAL,RENAL.SUB
67,2847.0692995272,12229.3478310155,11612.0252980946,3074.085385394,10123.6211285932,24947.804215554,5313.745042506,16320.7572211648,14309.9655085855,5614.8354750088,7816.09629801905,6396.6466306067,5167.775006488,22051.0070642042,17694.9452841253,11637.5155879664,6126.54759754205,5330.6296362245,3701.9744059968,4146.7472844009,3543.4770907683,4470.1689537572,26853.2578499024,35801.6567892566,32922.5612280956
68,2847.0692995272,12229.3478310155,11612.0252980946,3074.085385394,10123.6211285932,24947.804215554,5313.745042506,16320.7572211648,14309.9655085855,5614.8354750088,7816.09629801905,6396.6466306067,5167.775006488,22051.0070642042,17694.9452841253,11637.5155879664,6126.54759754205,5330.6296362245,3701.9744059968,4146.7472844009,3543.4770907683,4470.1689537572,26853.2578499024,35801.6567892566,32922.5612280956
69,2847.0692995272,12229.3478310155,11612.0252980946,3074.085385394,10123.6211285932,24947.804215554,5313.745042506,16320.7572211648,14309.9655085855,5614.8354750088,7816.09629801905,6396.6466306067,5167.775006488,22051.0070642042,17694.9452841253,11637.5155879664,6126.54759754205,5330.6296362245,3701.9744059968,4146.7472844009,3543.4770907683,4470.1689537572,26853.2578499024,35801.6567892566,32922.5612280956
70,3148.5954634808,12530.8739949691,11913.5514620482,3375.6115493476,10425.1472925467,25249.3303795076,5615.2712064596,16622.2833851184,14611.4916725391,5916.3616389624,8117.62246197265,6698.1727945603,5469.3011704416,22352.5332281578,17996.4714480789,11939.04175192,6428.07376149565,5632.1558001781,4003.5005699504,4448.2734483545,3845.0032547219,4771.6951177108,27154.784013856,36103.1829532102,33224.0873920492
71,3148.5954634808,12530.8739949691,11913.5514620482,3375.6115493476,10425.1472925467,25249.3303795076,5615.2712064596,16622.2833851184,14611.4916725391,5916.3616389624,8117.62246197265,6698.1727945603,5469.3011704416,22352.5332281578,17996.4714480789,11939.04175192,6428.07376149565,5632.1558001781,4003.5005699504,4448.2734483545,3845.0032547219,4771.6951177108,27154.784013856,36103.1829532102,33224.0873920492
72,3148.5954634808,12530.8739949691,11913.5514620482,3375.6115493476,10425.1472925467,25249.3303795076,5615.2712064596,16622.2833851184,14611.4916725391,5916.3616389624,8117.62246197265,6698.1727945603,5469.3011704416,22352.5332281578,17996.4714480789,11939.04175192,6428.07376149565,5632.1558001781,4003.5005699504,4448.2734483545,3845.0032547219,4771.6951177108,27154.784013856,36103.1829532102,33224.0873920492
73,3148.5954634808,12530.8739949691,11913.5514620482,3375.6115493476,10425.1472925467,25249.3303795076,5615.2712064596,16622.2833851184,14611.4916725391,5916.3616389624,8117.62246197265,6698.1727945603,5469.3011704416,22352.5332281578,17996.4714480789,11939.04175192,6428.07376149565,5632.1558001781,4003.5005699504,4448.2734483545,3845.0032547219,4771.6951177108,27154.784013856,36103.1829532102,33224.0873920492
74,3148.5954634808,12530.8739949691,11913.5514620482,3375.6115493476,10425.1472925467,25249.3303795076,5615.2712064596,16622.2833851184,14611.4916725391,5916.3616389624,8117.62246197265,6698.1727945603,5469.3011704416,22352.5332281578,17996.4714480789,11939.04175192,6428.07376149565,5632.1558001781,4003.5005699504,4448.2734483545,3845.0032547219,4771.6951177108,27154.784013856,36103.1829532102,33224.0873920492
75,3148.5954634808,12530.8739949691,11913.5514620482,3375.6115493476,10425.1472925467,25249.3303795076,5615.2712064596,16622.2833851184,14611.4916725391,5916.3616389624,8117.62246197265,6698.1727945603,5469.3011704416,22352.5332281578,17996.4714480789,11939.04175192,6428.07376149565,5632.1558001781,4003.5005699504,4448.2734483545,3845.0032547219,4771.6951177108,27154.784013856,36103.1829532102,33224.0873920492
76,3148.5954634808,12530.8739949691,11913.5514620482,3375.6115493476,10425.1472925467,25249.3303795076,5615.2712064596,16622.2833851184,14611.4916725391,5916.3616389624,8117.62246197265,6698.1727945603,5469.3011704416,22352.5332281578,17996.4714480789,11939.04175192,6428.07376149565,5632.1558001781,4003.5005699504,4448.2734483545,3845.0032547219,4771.6951177108,27154.784013856,36103.1829532102,33224.0873920492
